id_str,group,topic_tweet_count,topic_orig_tweet_count,statuses_count,favourites_count,classifier_score,followers_count,friends_count,friend_follow_ratio,days_since_create,condition,block
392221059,6,2,1,129117,31318,0.6125,1695,3271,1.92924528301887,3858,c,06_69
2270457108,6,1,1,64940,52942,0.536,1688,4997,2.95914742451155,3051,c,06_12
3206132657,6,1,0,94540,202539.5,0.334,1684,959,0.56973293768546,2571,t,06_81
2332160604,6,1,0,22111,75916,0.248,1680,1570,0.934562760261749,3013,c,06_10
875393682,6,2,1,28981,83049,0.506,1670,1818,1.0885697187313,3496,c,06_6
2216305923,6,2,0,216176.75,154215,0.436,1668,2728,1.63511084481726,3073,t,06_19
2901416031,6,2,0,48570,30238,0.306,1644,4662,2.83465045592705,2716,c,06_17
631173995,6,1,0,106207,76560,0.6125,1627,4874,2.99447174447174,3591,c,06_12
504527537,6,1,0,83007,159291,0.6125,1567,1466,0.935586734693878,3725,t,06_82
494889133,6,1,0,17890,45469,0.208,1565,4040,2.58045977011494,3734,t,06_80
114803031,6,1,0,216176.75,70707,0.3,1563,1309,0.837595907928389,4465,t,06_7
885599544,6,1,0,11398,202539.5,0.516,1558,2009,1.28928800513149,3492,c,06_73
2418430788,6,2,0,79698,98931,0.592,1555,977,0.62853470437018,2963,t,06_33
21524161,6,1,0,28679,337,0.246,1555,712,0.458226221079692,4825,c,06_28
393231054,6,1,0,11601,9968,0.01,1550,4781,3.08317214700193,3857,c,06_91
83347266,6,1,0,67444,69036,0.6125,1545,2644,1.71086675291074,4586,t,06_25
389918989,6,1,0,104125,573,0.068,1513,2280,1.50660501981506,3862,c,06_13
27829806,6,2,0,105506,116801,0.6125,1504,2813,1.86976744186047,4788,c,06_43
291895228,6,1,0,2889,35017,0.044,1500,1803,1.2018654230513,4025,c,06_75
14243119,6,1,0,126499,11974,0.076,1499,2887,1.92533333333333,4848.5,t,06_13
108912964,6,1,0,216176.75,69085,0.258,1496,311,0.208416833667335,4485,t,06_102
185115193,6,1,1,216176.75,1753,0.06,1449,542,0.37448275862069,4270,t,06_102
260422027,6,1,0,102423,78361,0.496,1411,1864,1.32082152974504,4085,c,06_15
23133895,6,1,0,62922,34034,0.40376,1410,2367,1.67824238128987,4812,c,06_76
2188422279,6,1,1,9990,28405,0.086,1396,2778,1.98926270579814,3093,t,06_14
2845941873,6,1,1,21486,23770,0.07,1387,4986,3.59293948126801,2752,c,06_14
1045375256,6,2,1,58152,153087,0.516,1374,2139,1.55636363636364,3418,c,06_16
2980950433,6,2,1,34678,14564,0.054,1373,1336,0.973071324599709,2673,c,06_8
398914302,6,1,0,94392,32817,0.434,1370,1444,1.05397520058352,3848,t,06_92
332700803,6,1,0,19133,10074,0.084,1360,4353,3.19911829537105,3957,t,06_80
2754507379,6,2,0,63290,108445,0.386,1347,1729,1.28338278931751,2818,c,06_33
128986722,6,1,0,115822,202539.5,0.364,1344,2980,2.21635687732342,4420,c,06_49
465420699,6,2,0,143391,181831,0.482,1341,4179,3.11475409836066,3767,t,06_33
330227264,6,1,1,18896,26341,0.028,1341,399,0.29806259314456,3961,c,06_37
15596038,6,1,0,61767,51050,0.218,1340,997,0.744220730797912,4848.5,t,06_83
416609253,6,1,0,47426,46776,0.368,1323,3067,2.31722054380665,3824,c,06_80
802773235,6,1,0,79710,56611,0.2,1301,1290,0.991551459293395,3534,t,06_78
19586465,6,1,0,7836,7452,0.04,1297,2354,1.81432973805855,4848.5,c,06_42
1110805682,6,1,1,9058,64331,0.22,1294,1275,0.985328185328185,3395,t,06_54
3313921,6,1,0,127587,49692,0.382,1288,1182,0.917765709852599,4848.5,t,06_15
1056403261,6,1,0,69002,27612,0.272,1280,1209,0.944574551131928,3414,t,06_62
598764058,6,2,0,62074,31901,0.192,1276,2971,2.327329678935,3627,c,06_65
7939822,6,1,1,21411,35435,0.096,1273,4616,3.62401883830455,4848.5,t,06_9
89561713,6,1,0,52446,47153,0.28,1273,1078,0.846938775510204,4561,t,06_28
260290694,6,2,1,6047,202539.5,0.25,1263,1294,1.0245253164557,4085,t,06_16
67095174,6,1,0,15558,28903,0.222,1259,5001,3.96984126984127,4646,c,06_76
224155242,6,2,1,11212,27317,0.044,1207,2587,2.14238410596026,4171,c,06_71
1069360591,6,1,0,81942,202539.5,0.422,1206,1525,1.26429163214582,3409,c,06_81
25712923,6,2,1,6716,2779,0.01,1193,5000,4.18844221105528,4797,t,06_34
23924970,6,1,0,7963,3843,0.148,1171,724,0.618600682593857,4807,c,06_83
103608945,6,1,0,68136,59992,0.268,1169,970,0.82991452991453,4502,c,06_15
2770322076,6,1,1,140429,26891,0.362,1164,318,0.27381974248927,2813,c,06_72
35749710,6,1,0,195998,163600,0.366,1160,1207,1.04048234280792,4760,c,06_19
1631259312,6,2,1,25574,11012,0.028,1149,4914,4.27391304347826,3206,c,06_14
41620898,6,1,0,15968,12061,0.036,1136,977,0.860158311345646,4736,t,06_99
189966431,6,1,0,12331,15025,0.122,1132,2708,2.3909973521624,4257,c,06_89
2161058194,6,1,1,351,307,0.014,1131,1535,1.35689045936396,3113,t,06_85
2350931014,6,1,1,3660,178,0.056,1118,389,0.348525469168901,3002,t,06_54
30841895,6,2,0,127336,95454,0.194,1106,2464,2.22673893405601,4774,t,06_19
242049167,6,1,0,118810,43450,0.144,1106,637,0.576332429990967,4124,t,06_62
28382529,6,1,0,144769,202539.5,0.484,1104,569,0.515837104072398,4785,c,06_82
260302687,6,1,0,52289,202539.5,0.6125,1083,2163,1.99630996309963,4085,t,06_82
603186813,6,2,0,37004,40964,0.578,1076,4986,4.63045496750232,3622,t,06_17
2297835854,6,1,0,118303,60415,0.524,1075,4623,4.29739776951673,3033,t,06_12
118175314,6,1,0,13639,63546,0.48,1069,3667,3.42803738317757,4454,t,06_76
1241938664,6,1,0,75170,159390,0.546,1067,1770,1.65823970037453,3353,c,06_51
97751783,6,2,0,17671,3911,0.014,1051,4998,4.75190114068441,4525,c,06_34
716432324,6,1,0,4158,15801,0.038,1050,2426,2.30922930542341,3575,t,06_91
2653599794,6,2,0,42903,13883,0.158,1045,2374,2.27055449330784,2853,c,06_66
281081906,6,1,0,47637,64437,0.3,1042,952,0.913710450623202,4045,c,06_77
1016833296,6,1,0,78438,138728,0.432,1037,742,0.715799614643545,3431,t,06_55
2867272420,6,1,0,37143,67104,0.304,1017,3119,3.06483300589391,2739,c,06_46
1577869952,6,1,0,1500,5606,0.022,986,1469,1.48936170212766,3227,t,06_45
28853433,6,1,0,38854,24828,0.054,984,4536,4.60609137055838,4783,t,06_47
21747882,6,2,0,31421,54572,0.452,982,1427,1.45269582909461,4822,c,06_31
92533379,6,1,0,10445,2248,0.114,978,2666,2.72420837589377,4548,t,06_76
408338356,6,1,0,39077,13656,0.078,975,760,0.779713114754098,3835,t,06_40
339269625,6,1,0,71924,67587,0.322,963,1648,1.71058091286307,3946,t,06_77
577855660,6,1,0,86096,71520,0.306,958,458,0.478623566214807,3650,t,06_56
87777106,6,1,0,58858,54620,0.48,934,1454,1.55614973262032,4568,c,06_25
353091467,6,1,0,48441,100271,0.18,925,1037,1.12095032397408,3924,t,06_10
167770844,6,1,0,68188,146974,0.404,901,2046,2.26940133037694,4314,c,06_82
20722058,6,2,1,70454,9532,0.092,890,3037,3.40965207631874,4834,c,06_71
380190992,6,1,0,22641,9928,0.01,887,966,1.08896396396396,3879,c,06_18
1689653635,6,1,0,6097,24512,0.14,881,4992,5.6609977324263,3183,t,06_14
45361729,6,1,0,1501,39090,0.122,880,2288,2.59818388195233,4719,t,06_42
471128899,6,1,0,23833,2296,0.08,877,717,0.817767653758542,3760,t,06_94
37296947,6,1,0,24356,22593,0.076,875,1233,1.40867579908676,4755,c,06_99
397616745,6,1,0,128201,1396,0.092,865,1503,1.73672055427252,3850,t,06_13
1100066785,6,2,1,3396,6501,0.008,863,804,0.931712962962963,3399,t,06_8
909021836,6,1,1,18651,7912,0.04,862,1120,1.29895712630359,3481,c,06_85
127272472,6,1,1,3924,8770,0.014,856,293,0.343057176196033,4425,t,06_37
121098793,6,1,1,17807,34873,0.218,840,740,0.881093935790725,4445,c,06_104
229105069,6,1,0,94183,202539.5,0.6125,834,1064,1.27544910179641,4157,c,06_82
18333663,6,1,0,2435,6488,0.054,831,1219,1.46634615384615,4848.5,c,06_99
1541335238,6,1,0,74867,308,0.368,811,749,0.923645320197044,3242,t,06_57
19018544,6,1,1,53596,44247,0.272,809,1106,1.36666666666667,4848.5,t,06_104
1882760150,6,2,0,19938,9799,0.084,805,3820,4.74069478908189,3154,c,06_34
2392162242,6,1,0,140013,202539.5,0.506,798,2267,2.83854818523154,2977,c,06_55
567288270,6,1,0,142572,159705,0.578,794,1300,1.63647798742138,3661,t,06_55
635822373,6,1,0,34745,26958,0.204,789,1117,1.41518987341772,3586,c,06_78
239971223,6,2,0,120671,85352,0.532,785,1077,1.37150127226463,4129,c,06_43
28381617,6,1,0,8663,10664,0.28,784,3096,3.94522292993631,4785,t,06_76
3121054749,6,1,0,7631,68057,0.312,784,1820,2.31974522292994,2600,c,06_51
3163670512,6,1,0,53602,80194,0.486,780,2388,3.05889884763124,2583,c,06_50
18688818,6,1,1,5327,21758,0.004,777,1174,1.51028277634961,4848.5,c,06_93
457154886,6,2,0,139742,43300,0.256,770,644,0.836575875486381,3776,t,06_65
204698104,6,1,0,74049,44933,0.536,759,4982,6.55657894736842,4221,c,06_76
110964720,6,1,0,216176.75,49258,0.258,757,1950,2.57387862796834,4478,c,06_7
161394233,6,2,1,54989,14058,0.036,755,791,1.04761904761905,4331,t,06_71
2846972718,6,1,0,77859,99034,0.516,754,390,0.517880794701987,2770,c,06_55
25169987,6,1,1,28292,17881,0,753,1938,2.57161803713528,4800,t,06_9
2724011131,6,1,0,4884,5067,0.158,753,183,0.244031830238727,2828,t,06_44
22216885,6,1,0,68067,130511,0.49,748,1971,2.6328437917223,4819,t,06_82
97067282,6,2,0,19555,61018,0.278,748,1814,2.42323097463284,4528,t,06_90
785924934,6,1,0,33763,46584,0.212,743,1355,1.82258064516129,3542,c,06_78
341602750,6,1,0,69685,180875,0.368,740,1765,2.38326585695007,3942,c,06_36
1552171994,6,1,0,11599,9238,0.1,738,1515,2.05142083897158,3238,t,06_45
252892819,6,1,1,9762,4928,0.022,735,2036,2.76766304347826,4101,t,06_85
117355394,6,1,0,48153,80857,0.378,734,395,0.538775510204082,4457,c,06_83
523333888,6,1,0,5975,13005,0.036,730,4990,6.82763337893297,3709,t,06_47
22517877,6,1,0,76659,150573,0.396,718,774,1.0778859527121,4816,c,06_82
43666948,6,1,0,64861,176443,0.188,716,686,0.9581589958159,4727,t,06_36
2150786106,6,1,0,14598,13612,0.058,715,3335,4.65921787709497,3120,t,06_80
2301307826,6,1,1,4299,11122,0.12,714,1404,1.96503496503496,3031,t,06_103
1394164196,6,1,0,216176.75,202539.5,0.6125,706,2082,2.94625176803395,3296,c,06_20
3130918859,6,1,1,10238,2944,0.132,687,694,1.01017441860465,2596,c,06_72
550053212,6,1,0,10337,113366,0.202,685,3697,5.39067055393586,3681,c,06_21
352402883,6,1,0,63248,47978,0.274,684,1119,1.63503649635036,3925,t,06_56
446556235,6,1,0,13317,4015,0.086,682,2129,3.1185944363104,3788,c,06_80
31120232,6,1,1,33745,47801,0.148,677,1207,1.78171091445428,4773,c,06_104
93398100,6,1,0,39210,89371,0.18,675,485,0.718934911242604,4544,c,06_58
549523925,6,1,0,20721,12384,0.03,673,1322,1.96290801186944,3682,t,06_45
754661815,6,1,0,14553,35488,0.198,665,2669,4.00900900900901,3557,c,06_80
112226151,6,1,0,50754,18474,0.06,665,1896,2.84834834834835,4474,c,06_13
12138512,6,1,1,25009,5099,0.038,655,439,0.670731707317073,4848.5,c,06_32
86168072,6,1,1,46020,11699,0.044,649,959,1.47692307692308,4575,c,06_32
2353028486,6,1,1,1802,2556,0.004,648,407,0.628659476117103,3000,t,06_54
17748173,6,1,0,6150,23567,0.084,643,1276,1.98291925465838,4848.5,c,06_42
57248215,6,1,0,15082,462,0.064,643,681,1.05900621118012,4681,t,06_99
234891251,6,1,1,13360,14869,0.028,638,4643,7.26760563380282,4141,c,06_14
2611091325,6,1,0,5575,24176,0.026,634,591,0.932283464566929,2885,t,06_97
244152353,6,1,0,1896,3803,0.128,629,1527,2.42539682539683,4119,c,06_89
2746782976,6,2,0,140929,151770,0.6125,627,576,0.918789808917197,2821,c,06_20
1213135380,6,1,0,2433,5655,0.016,626,669,1.06858054226475,3362,c,06_45
267407393,6,1,0,13236,42195,0.32,624,4977,7.9648,4072,c,06_47
38009100,6,1,0,2830,2868,0.052,622,1978,3.17656500802568,4752,t,06_42
2198010427,6,2,0,68739,137078,0.308,612,4982,8.12887438825449,3096,t,06_21
33534300,6,1,0,32962,36379,0.144,601,510,0.848837209302326,4767,t,06_83
2719451983,6,1,0,592,4333,0.006,581,850,1.46219931271478,2830,c,06_97
558479018,6,1,0,42393,45271,0.29,574,810,1.4104347826087,3672,c,06_78
2317665361,6,1,0,37947,15626,0.454,567,459,0.809859154929577,3022,t,06_11
1924720530,6,1,0,66511,42675,0.6125,566,496,0.876543209876543,3142,t,06_11
247230247,6,1,0,34939,30352,0.004,565,875,1.54770318021201,4112,c,06_18
111875186,6,1,0,9771,6904,0.138,558,4344,7.77280858676207,4475,t,06_47
710798937,6,2,0,60033,77272,0.496,554,1465,2.64144144144144,3131,t,06_33
87629219,6,1,0,19052,2275,0.104,532,1935,3.63227016885553,4569,t,06_89
14383708,6,1,0,30593,2670,0.016,531,330,0.62218045112782,4848.5,c,06_59
176386598,6,1,0,11312,11621,0.084,531,318,0.599624060150376,4291,c,06_74
1286353477,6,1,0,40130,43997,0.35,530,914,1.72316384180791,3336,t,06_78
1066244438,6,2,0,7934,9191,0.124,520,1770,3.39923224568138,3410,t,06_66
2166974238,6,2,1,10278,1337,0.086,520,711,1.36660268714012,3112,c,06_67
84291340,6,1,0,38519,91062,0.458,518,3872,7.46242774566474,4582,c,06_47
545968719,6,1,0,9436,653,0.034,514,4928,9.39460034942127,3686,t,06_47
766456434,6,1,0,7026,32181,0.02,503,362,0.720238095238095,3551,c,06_94
416170093,6,2,0,209426,202539.5,0.258,503,218,0.434523809523809,3825,c,06_19
441042248,6,1,0,80482,103301,0.522,502,890,1.7713717693837,3794,c,06_56
2612790097,6,2,0,5948,6916,0.128,490,765,1.56008146639511,2862,c,06_66
18771861,6,2,0,2946,17580,0.088,486,1651,3.39219712525667,4848.5,c,06_90
2842852011,6,1,0,7744,7603,0.086,486,609,1.25256673511294,2754,c,06_44
118797475,6,1,0,12803,202539.5,0.188,480,2001,4.16216216216216,4452,t,06_36
2398305672,6,2,1,34737,96272,0.354,480,1263,2.62785862785863,2973,t,06_67
176890146,6,1,0,30640,33764,0.086,474,2968,6.25052631578947,4290,c,06_47
126348333,6,1,0,45404,29247,0.218,474,1025,2.16,4428,t,06_77
387123874,6,2,0,12642,43151,0.304,473,3061,6.45991561181435,3866,c,06_17
2784693625,6,2,1,11840,10638,0.5,471,810,1.71822033898305,2807,t,06_67
227377609,6,1,1,151901,4855,0.286,464,1040,2.23870967741935,4162,t,06_72
373506561,6,2,1,216176.75,202539.5,0.6125,452,467,1.03311258278146,3890,t,06_20
1232051952,6,1,0,2857,8818,0.016,448,584,1.30289532293987,3356,c,06_45
371905632,6,2,0,62987,14982,0.1,444,382,0.860674157303371,3893,c,06_65
1471616184,6,2,0,18687,80003,0.6125,440,1437,3.26077097505669,3266,c,06_31
501233082,6,1,0,14980,8614,0.018,439,609,1.38636363636364,3728,t,06_18
418391812,6,2,0,91732,2175,0.06,430,1621,3.76334106728538,3822,t,06_65
2724200325,6,1,0,70974,70860,0.6125,430,1045,2.42691415313225,2845,c,06_11
2718806308,6,2,0,36651,32595,0.6125,429,728,1.6953488372093,2850,t,06_43
398362404,6,1,1,39921,72,0.226,428,2996,6.98601398601399,3849,t,06_70
195695799,6,1,0,38840,44890,0.202,427,611,1.42990654205607,4242,c,06_77
608237554,6,1,1,8759,22753,0.07,427,223,0.523364485981308,3616,t,06_37
2980103661,6,1,0,18936,8342,0.12,425,1267,2.97652582159624,2671,t,06_50
226586417,6,2,0,64951,42396,0.254,419,554,1.32142857142857,4164,c,06_43
2473266547,6,1,0,30877,136584,0.484,412,3388,8.20581113801453,2930,t,06_21
2269105618,6,1,0,57797,127244,0.07,403,1116,2.76485148514851,3043,c,06_39
1537307496,6,1,0,82812,96196,0.116,398,58,0.147869674185464,3244,t,06_39
419817522,6,1,0,6588,37185,0.088,397,612,1.54020100502513,3820,c,06_96
234339659,6,1,0,58052,60216,0.464,396,1074,2.70780856423174,4142,t,06_25
2602317283,6,1,0,23854,9212,0.214,389,1541,3.95384615384615,2867,c,06_50
2876799817,6,1,0,8920,72642,0.356,389,1310,3.36153846153846,2753,t,06_51
164731397,6,1,0,40978,15527,0.236,383,473,1.234375,4322,c,06_77
1566692179,6,1,0,307,36,0.08,382,2308,6.02872062663185,3232,c,06_80
100473900,6,1,0,95758,35655,0.1,372,242,0.651474530831099,4513,t,06_40
15575635,6,1,0,2255,1922,0.03,369,1309,3.54054054054054,4848.5,t,06_87
22211076,6,1,1,20254,28742,0.06,368,631,1.71273712737127,4819,c,06_93
228964645,6,1,0,4541,10449,0.074,365,1565,4.27868852459016,4158,t,06_89
102641027,6,1,1,14219,7888,0.044,357,501,1.40223463687151,4505,t,06_32
1861530738,6,1,0,18267,24969,0.048,356,1357,3.80392156862745,3160,t,06_105
175483107,6,1,0,5725,9179,0.026,352,1082,3.06798866855524,4294,c,06_96
385048410,6,1,0,9831,42587,0.234,348,3489,9.39460034942127,3870,c,06_21
246794784,6,1,0,3148,47,0.236,340,464,1.36363636363636,4113,t,06_92
1590722978,6,1,0,12300,114565,0.118,339,1449,4.26470588235294,3222,c,06_10
29721688,6,1,0,9429,2739,0.096,339,458,1.35,4779,c,06_83
1123178042,6,1,1,3098,17369,0.01,338,895,2.64306784660767,3390,t,06_85
2703706315,6,2,0,32056,88344,0.574,336,1011,3.00296735905045,2837,c,06_33
146512411,6,1,0,9416,9386,0.08,335,888,2.64583333333333,4371,t,06_89
185359898,6,1,1,12738,42334,0.236,326,1465,4.48318042813456,4269,c,06_70
2582271301,6,2,0,5348,5741,0.144,325,924,2.83742331288344,2878,c,06_66
2807806513,6,1,0,15314,122451,0.472,324,955,2.94153846153846,2795,t,06_51
3091327247,6,1,0,5222,41694,0.1,319,2905,9.08125,2614,t,06_21
366710535,6,1,0,105093,939,0.124,318,147,0.463949843260188,3902,c,06_62
2378349996,6,1,0,5238,1480,0.004,316,1325,4.18296529968454,2985,c,06_105
19765874,6,1,0,18952,5515,0.018,315,1472,4.66139240506329,4847,c,06_87
1945916906,6,1,0,170743,147264,0.214,315,1440,4.56012658227848,3136,t,06_39
528822467,6,2,0,27322,68562,0.41,310,740,2.38263665594855,3704,c,06_31
623507255,6,1,0,775,43623,0.064,308,241,0.783171521035599,3600,c,06_94
2400892514,6,2,1,43186,53954,0.374,305,1388,4.53921568627451,2972,c,06_67
807583248,6,1,0,37143,82776,0.176,305,137,0.450980392156863,3532,c,06_39
2835385311,6,1,0,10142,2390,0.04,304,964,3.16393442622951,2761,c,06_105
2215906283,6,1,0,9246,191209,0.27,304,832,2.73114754098361,3073,t,06_36
53716797,6,1,0,64519,59063,0.31,302,636,2.1023102310231,4692,t,06_15
240648064,6,1,1,14103,18171,0.068,297,936,3.14429530201342,4127,c,06_70
157903235,6,1,1,17302,337,0.028,297,107,0.36241610738255,4341,t,06_22
400259548,6,2,0,40060,38891,0.6125,296,67,0.228956228956229,3846,t,06_43
315062034,6,1,0,53633,4256,0.072,295,2848,9.39460034942127,3986,c,06_63
2475708660,6,2,0,52747,202539.5,0.338,293,1048,3.56802721088435,2928,c,06_16
436146180,6,1,0,10316,12434,0.12,293,898,3.0578231292517,3800,t,06_89
16040960,6,1,0,9381,37301,0.19,293,858,2.92176870748299,4848.5,c,06_35
283716959,6,1,0,2110,2256,0.018,291,262,0.900684931506849,4040,t,06_94
43359111,6,1,1,7092,4103,0.054,285,735,2.57342657342657,4728,t,06_93
132857320,6,1,0,7763,6092,0.036,283,1325,4.66901408450704,4408,t,06_87
2284146139,6,2,1,3639,2085,0.048,281,689,2.4468085106383,3042,t,06_67
82209073,6,1,0,43133,23077,0.05,281,199,0.709219858156028,4591,c,06_83
3127935474,6,1,0,44699,9127,0.14,280,506,1.80427046263345,2595,c,06_50
472935048,6,1,0,25100,60205,0.412,279,260,0.932142857142857,3758,c,06_92
2612212357,6,1,0,47782,26174,0.126,276,176,0.63898916967509,2862,c,06_23
250292527,6,1,0,20544,93162,0.24,273,583,2.13138686131387,4106,t,06_73
31600315,6,1,0,67613,18364,0.064,272,244,0.897435897435897,4772,t,06_83
3140787935,6,1,0,18924,87402,0.138,270,383,1.4169741697417,2590,c,06_39
580207975,6,1,0,15926,8493,0.048,270,331,1.22509225092251,3647,t,06_94
2290099785,6,1,0,15077,9749,0.034,259,1075,4.13846153846154,3033,t,06_105
24398228,6,1,0,5171,13286,0.026,256,1975,7.68871595330739,4804,t,06_87
266198978,6,1,0,35809,9932,0.06,254,503,1.97647058823529,4074,t,06_40
41137202,6,1,1,15264,15291,0.016,252,350,1.38735177865613,4738,t,06_32
502068387,6,2,1,17229,3320,0.044,248,206,0.831325301204819,3727,c,06_24
3164467356,6,1,0,7653,36896,0.176,247,1287,5.19354838709677,2577,c,06_95
143355390,6,1,1,15661,19144,0.02,245,1093,4.44715447154472,4380,c,06_70
122686649,6,1,0,1651,9328,0.048,240,2280,9.39460034942127,4440,c,06_63
2356293500,6,1,0,100626,202539.5,0.356,237,316,1.33193277310924,2998,t,06_81
1491018588,6,1,0,28678,42155,0.174,237,175,0.739495798319328,3258,c,06_23
2907886127,6,1,0,27662,17560,0.242,236,460,1.94514767932489,2711,t,06_50
422966746,6,1,0,6927,94451,0.302,235,160,0.682203389830508,3816,t,06_73
40182870,6,2,0,69888,261,0.146,234,4500,9.39460034942127,4743,c,06_34
873907129,6,2,1,13752,40394,0.168,232,348,1.49785407725322,3497,c,06_67
131322022,6,1,0,9594,12750,0.116,231,940,4.05603448275862,4413,t,06_35
815020248,6,2,1,6449,36000,0.168,229,343,1.49565217391304,3528,c,06_24
45348635,6,1,0,12668,15072,0.022,227,2093,9.18421052631579,4719,t,06_63
845921299,6,1,1,6057,52715,0.278,223,397,1.77678571428571,3513,t,06_30
138501631,6,1,0,5451,103340,0.304,222,107,0.484304932735426,4393,c,06_73
224960682,6,1,0,21826,54627,0.152,219,404,1.84090909090909,4169,c,06_58
277564658,6,1,0,11783,26872,0.198,218,1019,4.65753424657534,4052,t,06_101
2998892890,6,2,0,12835,20415,0.144,218,548,2.50684931506849,2661,t,06_33
196966420,6,2,1,5820,0,0.11,217,1785,8.19266055045872,4239,t,06_106
2906263253,6,1,0,3995,40768,0.098,217,255,1.1743119266055,2712,t,06_97
22292492,6,1,0,27281,8986,0.032,216,36,0.170506912442396,4818,c,06_59
33193343,6,1,0,14171,35183,0.156,214,314,1.46511627906977,4768,t,06_83
45957835,6,1,0,5887,45154,0.19,212,457,2.15023474178404,4717,t,06_58
132892132,6,1,0,4110,9300,0.092,212,422,1.98591549295775,4408,t,06_74
511836814,6,1,0,8336,10550,0.028,210,1164,5.52132701421801,3720,c,06_52
49216210,6,1,0,19704,28571,0.232,209,860,4.1,4706,t,06_35
42199510,6,1,1,513,376,0.004,209,158,0.757142857142857,4733,t,06_22
382673815,6,1,0,21561,1091,0.144,206,3401,9.39460034942127,3874,c,06_47
157030761,6,1,0,5444,33267,0.168,206,287,1.39130434782609,4343,t,06_58
387027629,6,1,0,3147,2190,0.032,205,175,0.854368932038835,3866,c,06_94
320616221,6,1,0,11412,29145,0.218,204,793,3.87317073170732,3977,c,06_101
93587404,6,1,0,18269,48211,0.42,196,1896,9.39460034942127,4544,c,06_26
21836180,6,1,0,16210,13702,0.094,196,697,3.54314720812183,4822,c,06_87
1031151882,6,1,0,97228,84214,0.376,194,551,2.83076923076923,3424,c,06_56
492960022,6,1,0,13262,20755,0.14,194,224,1.15384615384615,3737,t,06_23
134266963,6,2,0,11514,40803,0.226,193,189,0.979381443298969,4405,t,06_90
882656774,6,1,0,16673,9864,0.094,190,1152,6.03664921465969,3493,c,06_52
2784185202,6,1,0,9455,8996,0.172,189,555,2.92631578947368,2807,t,06_50
1398527947,6,2,0,3410,1651,0.024,187,556,2.96276595744681,3294,t,06_107
2219710012,6,1,1,3327,24590,0.05,183,145,0.793478260869565,3071,c,06_54
18132967,6,1,0,44573,51150,0.462,181,854,4.6978021978022,4848.5,c,06_26
312210163,6,1,0,11636,73,0.048,179,68,0.383333333333333,3990,t,06_94
333132633,6,2,0,25166,60274,0.394,178,581,3.25139664804469,3956,t,06_31
255392470,6,1,0,2127,9557,0.038,176,494,2.79661016949153,4096,t,06_96
2486407542,6,1,1,18025,4036,0.024,175,226,1.28977272727273,2922,t,06_54
1364093748,6,1,0,19400,16213,0.074,172,1827,9.39460034942127,3307,c,06_63
615038013,6,1,0,27550,29774,0.432,171,693,4.03488372093023,3609,t,06_92
2477150935,6,1,0,134671,170535,0.6125,167,170,1.01785714285714,2927,c,06_55
2228080975,6,1,0,3865,15149,0.154,166,368,2.20958083832335,3079,t,06_23
2519679663,6,1,0,1611,23038,0.082,166,302,1.81437125748503,2931,c,06_97
1327574868,6,2,0,24875,45061,0.344,166,139,0.838323353293413,3322,c,06_33
177626092,6,1,0,9711,9869,0.12,164,630,3.82424242424242,4288,t,06_101
195698288,6,1,0,21081,2972,0.132,163,273,1.67073170731707,4242,t,06_77
1109497800,6,1,1,22580,16300,0.46,163,247,1.51219512195122,3395,c,06_30
185365692,6,1,0,2113,5675,0.018,160,2709,9.39460034942127,4269,t,06_63
31730456,6,1,1,11001,660,0.08,160,121,0.757763975155279,4771,c,06_22
2730456908,6,2,1,2463,1499,0.03,159,458,2.86875,2826,c,06_8
1342023396,6,1,0,11619,15538,0.162,158,430,2.71069182389937,3316,t,06_57
37884225,6,1,0,26525,10959,0.098,151,986,6.49342105263158,4753,c,06_98
567228456,6,1,0,23210,16843,0.134,151,323,2.13157894736842,3661,t,06_78
1346814156,6,1,0,14871,32315,0.368,150,45,0.304635761589404,3314,c,06_92
14094523,6,1,1,6062,12671,0.01,146,369,2.51700680272109,4848.5,t,06_93
181604038,6,1,1,3867,2572,0.016,146,360,2.45578231292517,4278,t,06_108
41548829,6,2,1,1920,4914,0.012,146,235,1.60544217687075,4737,t,06_24
324238828,6,1,0,975,1814,0.028,145,1745,9.39460034942127,3971,t,06_63
219207012,6,1,0,7430,33929,0.224,145,1046,7.17123287671233,4185,c,06_101
1063965404,6,2,0,52248,29394,0.5,145,392,2.69178082191781,3411,t,06_43
233061956,6,1,0,43285,56575,0.264,139,1074,7.67857142857143,4146,t,06_61
111359447,6,1,1,3067,53,0.036,139,114,0.821428571428571,4477,t,06_22
21252854,6,1,0,18964,17654,0.128,137,307,2.23188405797101,4828,t,06_83
60540700,6,1,0,3426,28036,0.192,134,336,2.4962962962963,4670,c,06_35
45621243,6,2,0,11032,18698,0.102,133,2212,9.39460034942127,4718,t,06_86
202833572,6,1,0,17590,24094,0.122,132,151,1.14285714285714,4225,t,06_74
2614084153,6,1,0,1607,8830,0.05,131,1073,8.13636363636364,2861,c,06_27
829303554,6,1,1,11171,8110,0.02,131,453,3.43939393939394,3521,t,06_100
3013413600,6,1,0,9668,52484,0.128,130,510,3.90076335877863,2647,t,06_95
2937863985,6,1,1,2048,6811,0.088,129,508,3.91538461538462,2695,c,06_103
329254818,6,1,0,12281,24658,0.362,128,332,2.58139534883721,3962,t,06_92
377656785,6,1,0,2362,9874,0.18,128,115,0.89922480620155,3883,c,06_74
